Wrapping the env with a `Monitor` wrapper
Wrapping the env in a DummyVecEnv.
Resumed from /workspace/curriculum_p2.zip
---------------------------------
| rollout/           |          |
| time/                   |              |
|    fps                  | 91           |
|    iterations           | 282          |
|    time_elapsed         | 789          |
|    total_timesteps      | 192512       |
| train/                  |              |
|    approx_kl            | 0.0051820586 |
|    clip_fraction        | 0.118        |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.56        |
|    explained_variance   | 0.00048      |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0315      |
|    n_updates            | 7510         |
|    policy_gradient_loss | -0.0104      |
|    std                  | 0.872        |
|    value_loss           | 0.00385      |
------------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 120        |
|    ep_rew_mean          | -1.18      |
| time/                   |            |
|    fps                  | 91         |
|    iterations           | 283        |
|    time_elapsed         | 791        |
|    total_timesteps      | 192768     |
| train/                  |            |
|    approx_kl            | 0.00520969 |
|    clip_fraction        | 0.0738     |
|    clip_range           | 0.2        |
|    entropy_loss         | -2.56      |
|    explained_variance   | 0.00147    |
|    learning_rate        | 0.0003     |
|    loss                 | -0.0235    |
|    n_updates            | 7520       |
|    policy_gradient_loss | -0.00459   |
|    std                  | 0.872      |
|    value_loss           | 0.00362    |
----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 120         |
|    ep_rew_mean          | -1.18       |
| time/                   |             |
|    fps                  | 91          |
|    iterations           | 284         |
|    time_elapsed         | 794         |
|    total_timesteps      | 193024      |
| train/                  |             |
|    approx_kl            | 0.002596009 |
|    clip_fraction        | 0.0293      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.56       |
|    explained_variance   | -0.00109    |
|    learning_rate        | 0.0003      |
|    loss                 | -0.035      |
|    n_updates            | 7530        |
|    policy_gradient_loss | -0.00297    |
|    std                  | 0.871       |
|    value_loss           | 0.0042      |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 120          |
|    ep_rew_mean          | -1.18        |
| time/                   |              |
|    fps                  | 91           |
|    iterations           | 285          |
|    time_elapsed         | 796          |
|    total_timesteps      | 193280       |
| train/                  |              |
|    approx_kl            | 0.0072633885 |
|    clip_fraction        | 0.0863       |
|    clip_range           | 0.2          |
|    entropy_loss         | -2.56        |
|    explained_variance   | 0.000958     |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0413      |
|    n_updates            | 7540         |
|    policy_gradient_loss | -0.00756     |
|    std                  | 0.871        |
|    value_loss           | 0.00394      |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 120          |
|    ep_rew_mean          | -1.18        |
| time/                   |              |
|    fps                  | 91           |
