Wrapping the env with a `Monitor` wrapper
Wrapping the env in a DummyVecEnv.
Resumed from /workspace/curriculum_p2.zip
---------------------------------
| rollout/           |          |
|    policy_gradient_loss | -0.000875    |
|    std                  | 0.851        |
|    value_loss           | 0.0028       |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 115         |
|    ep_rew_mean          | -0.356      |
| time/                   |             |
|    fps                  | 87          |
|    iterations           | 468         |
|    time_elapsed         | 1372        |
|    total_timesteps      | 240128      |
| train/                  |             |
|    approx_kl            | 0.008152309 |
|    clip_fraction        | 0.0949      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.52       |
|    explained_variance   | -0.000269   |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00826    |
|    n_updates            | 9370        |
|    policy_gradient_loss | -0.00852    |
|    std                  | 0.852       |
|    value_loss           | 0.00257     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 115         |
|    ep_rew_mean          | -0.356      |
| time/                   |             |
|    fps                  | 87          |
|    iterations           | 469         |
|    time_elapsed         | 1375        |
|    total_timesteps      | 240384      |
| train/                  |             |
|    approx_kl            | 0.004997157 |
|    clip_fraction        | 0.0547      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.52       |
|    explained_variance   | 4.95e-05    |
|    learning_rate        | 0.0003      |
|    loss                 | 3.38        |
|    n_updates            | 9380        |
|    policy_gradient_loss | -0.00398    |
|    std                  | 0.852       |
|    value_loss           | 1.72        |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 115         |
|    ep_rew_mean          | -0.357      |
| time/                   |             |
|    fps                  | 87          |
|    iterations           | 470         |
|    time_elapsed         | 1381        |
|    total_timesteps      | 240640      |
| train/                  |             |
|    approx_kl            | 0.005328689 |
|    clip_fraction        | 0.066       |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.52       |
|    explained_variance   | -0.00111    |
|    learning_rate        | 0.0003      |
|    loss                 | -0.041      |
|    n_updates            | 9390        |
|    policy_gradient_loss | -0.00634    |
|    std                  | 0.852       |
|    value_loss           | 0.00301     |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 115         |
|    ep_rew_mean          | -0.359      |
| time/                   |             |
|    fps                  | 86          |
|    iterations           | 471         |
|    time_elapsed         | 1386        |
|    total_timesteps      | 240896      |
| train/                  |             |
|    approx_kl            | 0.007971687 |
|    clip_fraction        | 0.0695      |
|    clip_range           | 0.2         |
|    entropy_loss         | -2.51       |
|    explained_variance   | 0.000163    |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00989    |
|    n_updates            | 9400        |
|    policy_gradient_loss | -0.00655    |
|    std                  | 0.85        |
|    value_loss           | 0.003       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 115          |
|    ep_rew_mean          | -0.359       |
| time/                   |              |
